text,label
"What is the birthplace of Oleg Nikolaenko, the sequel of which is Transcaucasian Socialist Federative Soviet Republic?[SEP]dbo:Department",0
"What is the birthplace of Oleg Nikolaenko, the sequel of which is Transcaucasian Socialist Federative Soviet Republic?[SEP]dbo:PopulatedPlace",1
"What is the birthplace of Oleg Nikolaenko, the sequel of which is Transcaucasian Socialist Federative Soviet Republic?[SEP]dbo:SkiResort",0
"What is the birthplace of Oleg Nikolaenko, the sequel of which is Transcaucasian Socialist Federative Soviet Republic?[SEP]dbo:Place",1
"What is the birthplace of Oleg Nikolaenko, the sequel of which is Transcaucasian Socialist Federative Soviet Republic?[SEP]dbo:CelestialBody",0
"What is the birthplace of Oleg Nikolaenko, the sequel of which is Transcaucasian Socialist Federative Soviet Republic?[SEP]dbo:Location",1
"What is the birthplace of Oleg Nikolaenko, the sequel of which is Transcaucasian Socialist Federative Soviet Republic?[SEP]dbo:River",0
To which countries does the Himalayan mountain system extend?[SEP]dbo:Country,1
To which countries does the Himalayan mountain system extend?[SEP]dbo:Department,0
To which countries does the Himalayan mountain system extend?[SEP]dbo:PopulatedPlace,1
To which countries does the Himalayan mountain system extend?[SEP]dbo:SkiResort,0
To which countries does the Himalayan mountain system extend?[SEP]dbo:Place,1
To which countries does the Himalayan mountain system extend?[SEP]dbo:CelestialBody,0
To which countries does the Himalayan mountain system extend?[SEP]dbo:Location,1
To which countries does the Himalayan mountain system extend?[SEP]dbo:Country,0
What is the sister of the player of Sun Ce's conquests in Jiangdong ?[SEP]dbo:Person,1
What is the sister of the player of Sun Ce's conquests in Jiangdong ?[SEP]dbo:Family,0
What is the sister of the player of Sun Ce's conquests in Jiangdong ?[SEP]dbo:Agent,1
What is the sister of the player of Sun Ce's conquests in Jiangdong ?[SEP]dbo:Museum,0
What is minimalism according to a statement disputed by David in the Bible?[SEP]dbo:Media,1
What is minimalism according to a statement disputed by David in the Bible?[SEP]dbo:Location,0
Give me some series related to the one which had Yasmin Paige in them.[SEP]dbo:TelevisionShow,1
Give me some series related to the one which had Yasmin Paige in them.[SEP]dbo:Website,0
Give me some series related to the one which had Yasmin Paige in them.[SEP]dbo:Work,1
Give me some series related to the one which had Yasmin Paige in them.[SEP]dbo:AnatomicalStructure,0
Which architecture firm of the California Academy of Sciences includes a member of the European Academy of Sciences and Arts?[SEP]dbo:Person,1
Which architecture firm of the California Academy of Sciences includes a member of the European Academy of Sciences and Arts?[SEP]dbo:Family,0
Which architecture firm of the California Academy of Sciences includes a member of the European Academy of Sciences and Arts?[SEP]dbo:Agent,1
Which architecture firm of the California Academy of Sciences includes a member of the European Academy of Sciences and Arts?[SEP]dbo:River,0
Which sovereign state has the highest speed limit?[SEP]dbo:Country,1
Which sovereign state has the highest speed limit?[SEP]dbo:Department,0
Which sovereign state has the highest speed limit?[SEP]dbo:State,1
Which sovereign state has the highest speed limit?[SEP]dbo:Street,0
Which sovereign state has the highest speed limit?[SEP]dbo:PopulatedPlace,1
Which sovereign state has the highest speed limit?[SEP]dbo:SkiResort,0
Which sovereign state has the highest speed limit?[SEP]dbo:Place,1
Which sovereign state has the highest speed limit?[SEP]dbo:CelestialBody,0
Which sovereign state has the highest speed limit?[SEP]dbo:Location,1
Which sovereign state has the highest speed limit?[SEP]dbo:PersonFunction,0
"Name the eponym of volt, who is professor by profession.[SEP]dbo:Person",1
"Name the eponym of volt, who is professor by profession.[SEP]dbo:Family",0
"Name the eponym of volt, who is professor by profession.[SEP]dbo:Agent",1
"Name the eponym of volt, who is professor by profession.[SEP]dbo:Device",0
"What is the label of The Armed Man; a musical group that belongs to the parent company ""Universal Music Group?""[SEP]dbo:RecordLabel",1
"What is the label of The Armed Man; a musical group that belongs to the parent company ""Universal Music Group?""[SEP]dbo:RecordLabel",0
"What is the label of The Armed Man; a musical group that belongs to the parent company ""Universal Music Group?""[SEP]dbo:Company",1
"What is the label of The Armed Man; a musical group that belongs to the parent company ""Universal Music Group?""[SEP]dbo:PoliticalParty",0
"What is the label of The Armed Man; a musical group that belongs to the parent company ""Universal Music Group?""[SEP]dbo:Organisation",1
"What is the label of The Armed Man; a musical group that belongs to the parent company ""Universal Music Group?""[SEP]dbo:Family",0
"What is the label of The Armed Man; a musical group that belongs to the parent company ""Universal Music Group?""[SEP]dbo:Agent",1
"What is the label of The Armed Man; a musical group that belongs to the parent company ""Universal Music Group?""[SEP]dbo:EthnicGroup",0
In what field did Niklaus Wirth get a Master of Science degree?[SEP]dbo:University,1
In what field did Niklaus Wirth get a Master of Science degree?[SEP]dbo:Library,0
In what field did Niklaus Wirth get a Master of Science degree?[SEP]dbo:EducationalInstitution,1
In what field did Niklaus Wirth get a Master of Science degree?[SEP]dbo:PoliticalParty,0
In what field did Niklaus Wirth get a Master of Science degree?[SEP]dbo:Organisation,1
In what field did Niklaus Wirth get a Master of Science degree?[SEP]dbo:Family,0
In what field did Niklaus Wirth get a Master of Science degree?[SEP]dbo:Agent,1
In what field did Niklaus Wirth get a Master of Science degree?[SEP]dbo:MeanOfTransportation,0
Who is the important person behind Rumi?[SEP]dbo:Person,1
Who is the important person behind Rumi?[SEP]dbo:Family,0
Who is the important person behind Rumi?[SEP]dbo:Agent,1
Who is the important person behind Rumi?[SEP]dbo:HorseRace,0
who county seat for  died in of Innokenty smoktunovsky ?[SEP]dbo:State,1
who county seat for  died in of Innokenty smoktunovsky ?[SEP]dbo:Department,0
who county seat for  died in of Innokenty smoktunovsky ?[SEP]dbo:PopulatedPlace,1
who county seat for  died in of Innokenty smoktunovsky ?[SEP]dbo:SkiResort,0
who county seat for  died in of Innokenty smoktunovsky ?[SEP]dbo:Place,1
who county seat for  died in of Innokenty smoktunovsky ?[SEP]dbo:CelestialBody,0
who county seat for  died in of Innokenty smoktunovsky ?[SEP]dbo:Location,1
who county seat for  died in of Innokenty smoktunovsky ?[SEP]dbo:Media,0
What is the national origin of Focke-Wulf Fw 260 ?[SEP]dbo:Country,1
What is the national origin of Focke-Wulf Fw 260 ?[SEP]dbo:Department,0
What is the national origin of Focke-Wulf Fw 260 ?[SEP]dbo:PopulatedPlace,1
What is the national origin of Focke-Wulf Fw 260 ?[SEP]dbo:SkiResort,0
What is the national origin of Focke-Wulf Fw 260 ?[SEP]dbo:Place,1
What is the national origin of Focke-Wulf Fw 260 ?[SEP]dbo:CelestialBody,0
What is the national origin of Focke-Wulf Fw 260 ?[SEP]dbo:Location,1
What is the national origin of Focke-Wulf Fw 260 ?[SEP]dbo:HorseRace,0
Who replaced Najib Razak as Deputy Prime Minister of Malaysia?[SEP]dbo:Person,1
Who replaced Najib Razak as Deputy Prime Minister of Malaysia?[SEP]dbo:Family,0
Who replaced Najib Razak as Deputy Prime Minister of Malaysia?[SEP]dbo:Agent,1
Who replaced Najib Razak as Deputy Prime Minister of Malaysia?[SEP]dbo:City,0
Which is the language of the writing system of the Arabic alphabet?[SEP]dbo:Language,1
Which is the language of the writing system of the Arabic alphabet?[SEP]dbo:MusicalArtist,0
"Tell me me a association football league  whose name consist of the word ""slovenian"" and whose season starts august[SEP]dbo:Activity",1
"Tell me me a association football league  whose name consist of the word ""slovenian"" and whose season starts august[SEP]dbo:PublicService",0
"Which parties have their members live in the PM House, Colombo?[SEP]dbo:PoliticalParty",1
"Which parties have their members live in the PM House, Colombo?[SEP]dbo:PoliticalParty",0
"Which parties have their members live in the PM House, Colombo?[SEP]dbo:Organisation",1
"Which parties have their members live in the PM House, Colombo?[SEP]dbo:Family",0
"Which parties have their members live in the PM House, Colombo?[SEP]dbo:Agent",1
"Which parties have their members live in the PM House, Colombo?[SEP]dbo:ChemicalSubstance",0
What is the religion of the relatives of Ananda Weerasekara?[SEP]dbo:Country,1
What is the religion of the relatives of Ananda Weerasekara?[SEP]dbo:Language,0
"Amongst the winner of Lovelace medal, who has John Robert as doctoral supervisor ?[SEP]dbo:Scientist",1
"Amongst the winner of Lovelace medal, who has John Robert as doctoral supervisor ?[SEP]dbo:Architect",0
"Amongst the winner of Lovelace medal, who has John Robert as doctoral supervisor ?[SEP]dbo:Person",1
"Amongst the winner of Lovelace medal, who has John Robert as doctoral supervisor ?[SEP]dbo:Family",0
"Amongst the winner of Lovelace medal, who has John Robert as doctoral supervisor ?[SEP]dbo:Agent",1
"Amongst the winner of Lovelace medal, who has John Robert as doctoral supervisor ?[SEP]dbo:PublicService",0
What is studies of coined for periodic table ?[SEP]dbo:AcademicSubject,1
What is studies of coined for periodic table ?[SEP]dbo:MedicalSpecialty,0
What is studies of coined for periodic table ?[SEP]dbo:TopicalConcept,1
What is studies of coined for periodic table ?[SEP]dbo:TimePeriod,0
What the capital of Nanjing?[SEP]dbo:Organisation,1
What the capital of Nanjing?[SEP]dbo:Family,0
What the capital of Nanjing?[SEP]dbo:Agent,1
What the capital of Nanjing?[SEP]dbo:Person,0
What is the name of a firearm that starts with the letter s.[SEP]dbo:Weapon,1
What is the name of a firearm that starts with the letter s.[SEP]dbo:Weapon,0
What is the name of a firearm that starts with the letter s.[SEP]dbo:Device,1
What is the name of a firearm that starts with the letter s.[SEP]dbo:SoccerClub,0
When was Menachem Begins Minister without portfolio?[SEP]dbo:Organisation,1
When was Menachem Begins Minister without portfolio?[SEP]dbo:Family,0
When was Menachem Begins Minister without portfolio?[SEP]dbo:Agent,1
When was Menachem Begins Minister without portfolio?[SEP]dbo:TimePeriod,0
Who is {won by} {honorary title} of {Scott Cooper} ?[SEP]dbo:Person,1
Who is {won by} {honorary title} of {Scott Cooper} ?[SEP]dbo:Family,0
Who is {won by} {honorary title} of {Scott Cooper} ?[SEP]dbo:Agent,1
Who is {won by} {honorary title} of {Scott Cooper} ?[SEP]dbo:University,0
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:Dam,1
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:Airport,0
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:PowerStation,1
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:Lock,0
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:Infrastructure,1
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:Zoo,0
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:ArchitecturalStructure,1
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:SkiResort,0
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:Place,1
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:CelestialBody,0
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:Location,1
What body of water borders B-29 Serial No. 45-21847?[SEP]dbo:PublicService,0
What university did Max Marcuse attend?[SEP]dbo:Person,1
What university did Max Marcuse attend?[SEP]dbo:Family,0
What university did Max Marcuse attend?[SEP]dbo:Agent,1
What university did Max Marcuse attend?[SEP]dbo:PoliticalParty,0
German Democratic Republic claimed the territory of which sovereign state?[SEP]dbo:State,1
German Democratic Republic claimed the territory of which sovereign state?[SEP]dbo:Department,0
German Democratic Republic claimed the territory of which sovereign state?[SEP]dbo:PopulatedPlace,1
German Democratic Republic claimed the territory of which sovereign state?[SEP]dbo:SkiResort,0
German Democratic Republic claimed the territory of which sovereign state?[SEP]dbo:Place,1
German Democratic Republic claimed the territory of which sovereign state?[SEP]dbo:CelestialBody,0
German Democratic Republic claimed the territory of which sovereign state?[SEP]dbo:Location,1
German Democratic Republic claimed the territory of which sovereign state?[SEP]dbo:PoliticalParty,0
Where does Kafue and Shire river flow into?[SEP]dbo:River,1
Where does Kafue and Shire river flow into?[SEP]dbo:River,0
Where does Kafue and Shire river flow into?[SEP]dbo:Stream,1
Where does Kafue and Shire river flow into?[SEP]dbo:Lake,0
Where does Kafue and Shire river flow into?[SEP]dbo:BodyOfWater,1
Where does Kafue and Shire river flow into?[SEP]dbo:Crater,0
Where does Kafue and Shire river flow into?[SEP]dbo:NaturalPlace,1
Where does Kafue and Shire river flow into?[SEP]dbo:SkiResort,0
Where does Kafue and Shire river flow into?[SEP]dbo:Place,1
Where does Kafue and Shire river flow into?[SEP]dbo:CelestialBody,0
Where does Kafue and Shire river flow into?[SEP]dbo:Location,1
Where does Kafue and Shire river flow into?[SEP]dbo:City,0
Bill Gates is the chairperson for what private foundation located in the United States?[SEP]dbo:Non-ProfitOrganisation,1
Bill Gates is the chairperson for what private foundation located in the United States?[SEP]dbo:PoliticalParty,0
Bill Gates is the chairperson for what private foundation located in the United States?[SEP]dbo:Organisation,1
Bill Gates is the chairperson for what private foundation located in the United States?[SEP]dbo:Family,0
Bill Gates is the chairperson for what private foundation located in the United States?[SEP]dbo:Agent,1
Bill Gates is the chairperson for what private foundation located in the United States?[SEP]dbo:PublicService,0
